country,doc_id,document_url,downloaded_at,evaluation_type,executive_summary,file_path,implementing_partners,language,page_count,publication_year,region,sdg_tags,source,thematic_area,title
Brazil,UNDP-EVAL-20240202,https://erc.undp.org/api/documents/202/pdf,2025-11-19T15:45:44.442845,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 202 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2022/undp_eval_20240202_Evaluation_202__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,82,2022,Americas,SDG16|SDG4|SDG9,UNDP ERC,Environment,Evaluation 202: Climate & Resilience Project - Year 2022
Colombia,UNDP-EVAL-20240203,https://erc.undp.org/api/documents/203/pdf,2025-11-19T15:45:44.453775,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 203 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2021/undp_eval_20240203_Evaluation_203__Climate___Resi.pdf,UNDP|Government Agency,en,83,2021,Americas,SDG17|SDG5|SDG10,UNDP ERC,Economic Development,Evaluation 203: Climate & Resilience Project - Year 2021
Kenya,UNDP-EVAL-20240204,https://erc.undp.org/api/documents/204/pdf,2025-11-19T15:45:44.465794,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 204 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240204_Evaluation_204__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,84,2020,Africa,SDG1|SDG6|SDG11,UNDP ERC,Climate Action,Evaluation 204: Climate & Resilience Project - Year 2020
Tanzania,UNDP-EVAL-20240205,https://erc.undp.org/api/documents/205/pdf,2025-11-19T15:45:44.477446,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 205 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240205_Evaluation_205__Climate___Resi.pdf,UNDP|Government Agency,en,85,2019,Africa,SDG2|SDG7|SDG12,UNDP ERC,Governance,Evaluation 205: Climate & Resilience Project - Year 2019
Uganda,UNDP-EVAL-20240206,https://erc.undp.org/api/documents/206/pdf,2025-11-19T15:45:44.489379,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 206 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240206_Evaluation_206__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,86,2018,Africa,SDG3|SDG8|SDG13,UNDP ERC,Gender Equality,Evaluation 206: Climate & Resilience Project - Year 2018
Ethiopia,UNDP-EVAL-20240207,https://erc.undp.org/api/documents/207/pdf,2025-11-19T15:45:44.500265,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 207 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240207_Evaluation_207__Climate___Resi.pdf,UNDP|Government Agency,en,87,2017,Africa,SDG4|SDG9|SDG14,UNDP ERC,Resilience,Evaluation 207: Climate & Resilience Project - Year 2017
Nigeria,UNDP-EVAL-20240208,https://erc.undp.org/api/documents/208/pdf,2025-11-19T15:45:44.512104,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 208 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240208_Evaluation_208__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,88,2016,Africa,SDG5|SDG10|SDG15,UNDP ERC,Environment,Evaluation 208: Climate & Resilience Project - Year 2016
Ghana,UNDP-EVAL-20240209,https://erc.undp.org/api/documents/209/pdf,2025-11-19T15:45:44.522910,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 209 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240209_Evaluation_209__Climate___Resi.pdf,UNDP|Government Agency,en,89,2015,Africa,SDG6|SDG11|SDG16,UNDP ERC,Economic Development,Evaluation 209: Climate & Resilience Project - Year 2015
Senegal,UNDP-EVAL-20240210,https://erc.undp.org/api/documents/210/pdf,2025-11-19T15:45:44.533945,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 210 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240210_Evaluation_210__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,90,2024,Africa,SDG7|SDG12|SDG17,UNDP ERC,Climate Action,Evaluation 210: Climate & Resilience Project - Year 2024
Bangladesh,UNDP-EVAL-20240211,https://erc.undp.org/api/documents/211/pdf,2025-11-19T15:45:44.545638,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 211 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2023/undp_eval_20240211_Evaluation_211__Climate___Resi.pdf,UNDP|Government Agency,en,91,2023,Asia,SDG8|SDG13|SDG1,UNDP ERC,Governance,Evaluation 211: Climate & Resilience Project - Year 2023
India,UNDP-EVAL-20240212,https://erc.undp.org/api/documents/212/pdf,2025-11-19T15:45:44.557607,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 212 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2022/undp_eval_20240212_Evaluation_212__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,92,2022,Asia,SDG9|SDG14|SDG2,UNDP ERC,Gender Equality,Evaluation 212: Climate & Resilience Project - Year 2022
Vietnam,UNDP-EVAL-20240213,https://erc.undp.org/api/documents/213/pdf,2025-11-19T15:45:44.569415,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 213 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2021/undp_eval_20240213_Evaluation_213__Climate___Resi.pdf,UNDP|Government Agency,en,93,2021,Asia,SDG10|SDG15|SDG3,UNDP ERC,Resilience,Evaluation 213: Climate & Resilience Project - Year 2021
Brazil,UNDP-EVAL-20240214,https://erc.undp.org/api/documents/214/pdf,2025-11-19T15:45:44.581248,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 214 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2020/undp_eval_20240214_Evaluation_214__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,94,2020,Americas,SDG11|SDG16|SDG4,UNDP ERC,Environment,Evaluation 214: Climate & Resilience Project - Year 2020
Colombia,UNDP-EVAL-20240215,https://erc.undp.org/api/documents/215/pdf,2025-11-19T15:45:44.593436,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 215 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2019/undp_eval_20240215_Evaluation_215__Climate___Resi.pdf,UNDP|Government Agency,en,95,2019,Americas,SDG12|SDG17|SDG5,UNDP ERC,Economic Development,Evaluation 215: Climate & Resilience Project - Year 2019
Kenya,UNDP-EVAL-20240216,https://erc.undp.org/api/documents/216/pdf,2025-11-19T15:45:44.605094,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 216 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240216_Evaluation_216__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,96,2018,Africa,SDG13|SDG1|SDG6,UNDP ERC,Climate Action,Evaluation 216: Climate & Resilience Project - Year 2018
Tanzania,UNDP-EVAL-20240217,https://erc.undp.org/api/documents/217/pdf,2025-11-19T15:45:44.616951,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 217 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240217_Evaluation_217__Climate___Resi.pdf,UNDP|Government Agency,en,97,2017,Africa,SDG14|SDG2|SDG7,UNDP ERC,Governance,Evaluation 217: Climate & Resilience Project - Year 2017
Uganda,UNDP-EVAL-20240218,https://erc.undp.org/api/documents/218/pdf,2025-11-19T15:45:44.629023,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 218 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240218_Evaluation_218__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,98,2016,Africa,SDG15|SDG3|SDG8,UNDP ERC,Gender Equality,Evaluation 218: Climate & Resilience Project - Year 2016
Ethiopia,UNDP-EVAL-20240219,https://erc.undp.org/api/documents/219/pdf,2025-11-19T15:45:44.640961,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 219 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240219_Evaluation_219__Climate___Resi.pdf,UNDP|Government Agency,en,99,2015,Africa,SDG16|SDG4|SDG9,UNDP ERC,Resilience,Evaluation 219: Climate & Resilience Project - Year 2015
Nigeria,UNDP-EVAL-20240220,https://erc.undp.org/api/documents/220/pdf,2025-11-19T15:45:44.652820,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 220 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240220_Evaluation_220__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,100,2024,Africa,SDG17|SDG5|SDG10,UNDP ERC,Environment,Evaluation 220: Climate & Resilience Project - Year 2024
Ghana,UNDP-EVAL-20240221,https://erc.undp.org/api/documents/221/pdf,2025-11-19T15:45:44.664716,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 221 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2023/undp_eval_20240221_Evaluation_221__Climate___Resi.pdf,UNDP|Government Agency,en,101,2023,Africa,SDG1|SDG6|SDG11,UNDP ERC,Economic Development,Evaluation 221: Climate & Resilience Project - Year 2023
Senegal,UNDP-EVAL-20240222,https://erc.undp.org/api/documents/222/pdf,2025-11-19T15:45:44.675658,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 222 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240222_Evaluation_222__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,102,2022,Africa,SDG2|SDG7|SDG12,UNDP ERC,Climate Action,Evaluation 222: Climate & Resilience Project - Year 2022
Bangladesh,UNDP-EVAL-20240223,https://erc.undp.org/api/documents/223/pdf,2025-11-19T15:45:44.686638,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 223 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2021/undp_eval_20240223_Evaluation_223__Climate___Resi.pdf,UNDP|Government Agency,en,103,2021,Asia,SDG3|SDG8|SDG13,UNDP ERC,Governance,Evaluation 223: Climate & Resilience Project - Year 2021
India,UNDP-EVAL-20240224,https://erc.undp.org/api/documents/224/pdf,2025-11-19T15:45:44.698559,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 224 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2020/undp_eval_20240224_Evaluation_224__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,104,2020,Asia,SDG4|SDG9|SDG14,UNDP ERC,Gender Equality,Evaluation 224: Climate & Resilience Project - Year 2020
Vietnam,UNDP-EVAL-20240225,https://erc.undp.org/api/documents/225/pdf,2025-11-19T15:45:44.710534,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 225 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2019/undp_eval_20240225_Evaluation_225__Climate___Resi.pdf,UNDP|Government Agency,en,105,2019,Asia,SDG5|SDG10|SDG15,UNDP ERC,Resilience,Evaluation 225: Climate & Resilience Project - Year 2019
Brazil,UNDP-EVAL-20240226,https://erc.undp.org/api/documents/226/pdf,2025-11-19T15:45:44.722290,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 226 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2018/undp_eval_20240226_Evaluation_226__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,106,2018,Americas,SDG6|SDG11|SDG16,UNDP ERC,Environment,Evaluation 226: Climate & Resilience Project - Year 2018
Colombia,UNDP-EVAL-20240227,https://erc.undp.org/api/documents/227/pdf,2025-11-19T15:45:44.733236,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 227 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2017/undp_eval_20240227_Evaluation_227__Climate___Resi.pdf,UNDP|Government Agency,en,107,2017,Americas,SDG7|SDG12|SDG17,UNDP ERC,Economic Development,Evaluation 227: Climate & Resilience Project - Year 2017
Kenya,UNDP-EVAL-20240228,https://erc.undp.org/api/documents/228/pdf,2025-11-19T15:45:44.744880,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 228 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240228_Evaluation_228__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,108,2016,Africa,SDG8|SDG13|SDG1,UNDP ERC,Climate Action,Evaluation 228: Climate & Resilience Project - Year 2016
